Timestamp,ppgRed 
1684327306629,5175951 
1684327306639,5174915 
1684327306649,5174125 
1684327306659,5173214 
1684327306669,5173030 
1684327306681,5173127 
1684327306689,5173292 
1684327306699,5173029 
1684327306709,5172945 
1684327306719,5172846 
1684327306729,5173146 
1684327306739,5173447 
1684327306749,5173392 
1684327306760,5173505 
1684327306769,5173903 
1684327306780,5174209 
1684327306789,5174268 
1684327306799,5174229 
1684327306809,5173930 
1684327306819,5173737 
1684327306829,5173549 
1684327306839,5173080 
1684327306849,5173392 
1684327306859,5173534 
1684327306869,5173813 
1684327306881,5174229 
1684327306889,5174916 
1684327306899,5174986 
1684327306909,5174616 
1684327306919,5174600 
1684327306929,5174575 
1684327306939,5174688 
1684327306949,5174651 
1684327306959,5174844 
1684327306969,5174724 
1684327306980,5174039 
1684327306989,5173516 
1684327307000,5173314 
1684327307009,5173391 
1684327307019,5174238 
1684327307029,5174897 
1684327307040,5175458 
1684327307049,5175340 
1684327307060,5175087 
1684327307069,5174918 
1684327307081,5174839 
1684327307089,5175043 
1684327307099,5174750 
1684327307109,5175164 
1684327307120,5175919 
1684327307129,5176220 
1684327307139,5176428 
1684327307149,5176329 
1684327307160,5175933 
1684327307169,5175194 
1684327307181,5174826 
1684327307189,5175040 
1684327307200,5175383 
1684327307209,5175500 
1684327307220,5175654 
1684327307229,5175878 
1684327307240,5176010 
1684327307249,5175703 
1684327307260,5176210 
1684327307269,5176881 
1684327307281,5176915 
1684327307289,5176854 
1684327307300,5177264 
1684327307309,5177202 
1684327307320,5176029 
1684327307329,5175913 
1684327307340,5175889 
1684327307349,5175483 
1684327307361,5175967 
1684327307370,5177132 
1684327307381,5177113 
1684327307390,5176897 
1684327307400,5177477 
1684327307409,5177407 
1684327307420,5176704 
1684327307429,5177000 
1684327307440,5177025 
1684327307449,5175963 
1684327307460,5175747 
1684327307469,5175856 
1684327307481,5175406 
1684327307490,5175086 
1684327307500,5175120 
1684327307510,5175224 
1684327307520,5175615 
1684327307530,5175821 
1684327307540,5175602 
1684327307550,5175324 
1684327307560,5175092 
1684327307570,5174261 
1684327307581,5173941 
1684327307590,5173632 
1684327307600,5173802 
1684327307610,5174140 
1684327307620,5174759 
1684327307630,5175011 
1684327307640,5175129 
1684327307650,5174717 
1684327307660,5174631 
1684327307670,5174178 
1684327307681,5174082 
1684327307690,5174080 
1684327307700,5174052 
1684327307710,5174099 
1684327307720,5173938 
1684327307730,5173642 
1684327307740,5173383 
1684327307750,5173364 
1684327307760,5173331 
1684327307770,5173508 
1684327307781,5173692 
1684327307790,5173804 
1684327307800,5173834 
1684327307810,5173639 
1684327307820,5173595 
1684327307830,5173575 
1684327307840,5173316 
1684327307850,5173205 
1684327307860,5173220 
1684327307870,5173418 
1684327307881,5173486 
1684327307890,5173417 
1684327307900,5173380 
1684327307910,5172912 
1684327307920,5172994 
1684327307930,5173322 
1684327307940,5173223 
1684327307950,5173444 
1684327307960,5173131 
1684327307970,5172790 
1684327307981,5172633 
1684327307990,5172823 
1684327308000,5172725 
1684327308010,5172681 
1684327308020,5172770 
1684327308030,5172831 
1684327308040,5172764 
1684327308050,5172554 
1684327308060,5171910 
1684327308070,5171811 
1684327308082,5171574 
1684327308090,5171308 
1684327308100,5171247 
1684327308110,5170984 
1684327308120,5170853 
1684327308130,5170277 
1684327308140,5169911 
1684327308150,5169488 
1684327308160,5169187 
1684327308170,5169023 
1684327308181,5168785 
1684327308190,5168559 
1684327308201,5168079 
1684327308210,5168005 
1684327308220,5167639 
1684327308230,5167408 
1684327308240,5167214 
1684327308250,5167424 
1684327308260,5167809 
1684327308270,5167631 
1684327308281,5167536 
1684327308290,5167419 
1684327308300,5167116 
1684327308310,5166885 
1684327308321,5166669 
1684327308330,5166767 
1684327308340,5166790 
1684327308350,5166838 
1684327308362,5166332 
1684327308370,5166329 
1684327308381,5165528 
1684327308390,5165348 
1684327308401,5165181 
1684327308410,5165070 
1684327308420,5165190 
1684327308430,5165340 
1684327308441,5165295 
1684327308450,5165127 
1684327308460,5164829 
1684327308470,5164866 
1684327308482,5164910 
1684327308490,5165021 
1684327308501,5165411 
1684327308510,5165217 
1684327308521,5164946 
1684327308530,5164505 
1684327308540,5164399 
1684327308550,5164061 
1684327308561,5164183 
1684327308570,5164261 
1684327308581,5164384 
1684327308590,5164499 
1684327308601,5164354 
1684327308610,5164815 
1684327308621,5164691 
1684327308630,5164808 
1684327308641,5164866 
1684327308650,5164828 
1684327308661,5164398 
1684327308670,5164070 
1684327308682,5164209 
1684327308691,5164361 
1684327308701,5164369 
1684327308710,5164843 
1684327308721,5165165 
1684327308730,5165010 
1684327308741,5164989 
1684327308750,5165057 
1684327308761,5164899 
1684327308770,5164657 
1684327308782,5164551 
1684327308790,5164805 
1684327308801,5164755 
1684327308810,5164704 
1684327308821,5164548 
1684327308830,5164489 
1684327308841,5164289 
1684327308850,5163632 
1684327308861,5163575 
1684327308870,5163440 
1684327308882,5163394 
1684327308890,5163462 
1684327308901,5163608 
1684327308910,5163642 
1684327308921,5163444 
1684327308931,5163277 
1684327308941,5162940 
1684327308951,5163036 
1684327308961,5163230 
1684327308971,5163731 
1684327308982,5164222 
1684327308991,5164226 
1684327309001,5164117 
1684327309011,5163907 
1684327309021,5163654 
1684327309031,5163583 
1684327309041,5163591 
1684327309051,5163553 
1684327309061,5163401 
1684327309071,5163686 
1684327309082,5164566 
1684327309091,5165142 
1684327309101,5165585 
1684327309111,5165475 
1684327309121,5164957 
1684327309131,5164462 
1684327309141,5164600 
1684327309151,5164844 
1684327309161,5165126 
1684327309171,5165428 
1684327309182,5165601 
1684327309191,5165914 
1684327309201,5166358 
1684327309211,5166797 
1684327309221,5166693 
1684327309231,5166639 
1684327309241,5166812 
1684327309251,5166930 
1684327309261,5166753 
1684327309271,5166710 
1684327309283,5166860 
1684327309291,5166931 
1684327309301,5167171 
1684327309311,5167165 
1684327309321,5167636 
1684327309331,5167954 
1684327309341,5168265 
1684327309351,5169186 
1684327309362,5169862 
1684327309371,5171204 
1684327309382,5171945 
1684327309391,5172538 
1684327309401,5172588 
1684327309411,5172864 
1684327309421,5173001 
1684327309431,5172903 
1684327309441,5173438 
1684327309451,5173833 
1684327309461,5174021 
1684327309471,5173862 
1684327309482,5174176 
1684327309491,5174435 
1684327309501,5174535 
1684327309511,5174372 
1684327309521,5174305 
1684327309531,5174317 
1684327309541,5175136 
1684327309551,5176157 
1684327309561,5176965 
1684327309571,5177404 
1684327309582,5177317 
1684327309591,5177203 
1684327309601,5176811 
1684327309611,5176754 
1684327309621,5176670 
1684327309631,5176850 
1684327309642,5176925 
1684327309651,5176615 
1684327309661,5175642 
1684327309671,5174561 
1684327309683,5173804 
1684327309691,5173100 
1684327309701,5172855 
1684327309711,5172321 
1684327309721,5172892 
1684327309731,5173764 
1684327309741,5174170 
1684327309751,5174437 
1684327309762,5174359 
1684327309771,5174270 
1684327309782,5173944 
1684327309791,5173582 
1684327309802,5173432 
1684327309811,5173299 
1684327309822,5173402 
1684327309831,5173663 
1684327309842,5173591 
1684327309851,5172281 
1684327309861,5171572 
1684327309871,5171620 
1684327309883,5171656 
1684327309891,5171843 
1684327309902,5171509 
1684327309911,5170700 
1684327309922,5169681 
1684327309931,5168693 
1684327309942,5167940 
1684327309951,5167650 
1684327309962,5167842 
1684327309971,5167797 
1684327309983,5167743 
1684327309991,5167963 
1684327310002,5168336 
1684327310011,5169014 
1684327310022,5169452 
1684327310031,5168680 
1684327310042,5168160 
1684327310051,5167609 
1684327310062,5167423 
1684327310071,5167698 
1684327310083,5168129 
1684327310091,5168536 
1684327310102,5169789 
1684327310111,5171083 
1684327310122,5172882 
1684327310131,5175388 
1684327310142,5177739 
1684327310151,5179881 
1684327310162,5181876 
1684327310172,5184559 
1684327310183,5188064 
1684327310191,5192219 
1684327310202,5195606 
1684327310212,5198185 
1684327310222,5200176 
1684327310231,5201275 
1684327310242,5202599 
1684327310252,5203443 
1684327310262,5204020 
1684327310272,5204489 
1684327310283,5205223 
1684327310292,5205958 
1684327310302,5207091 
1684327310312,5208710 
1684327310322,5210010 
1684327310332,5211306 
1684327310342,5212225 
1684327310352,5213465 
1684327310363,5215202 
1684327310372,5216963 
1684327310383,5218267 
1684327310392,5219753 
1684327310402,5221006 
1684327310412,5222121 
1684327310422,5222885 
1684327310432,5223330 
1684327310442,5223357 
1684327310452,5222803 
1684327310462,5222555 
1684327310472,5222421 
1684327310483,5222477 
1684327310492,5222642 
1684327310502,5223052 
1684327310512,5223402 
1684327310522,5223973 
1684327310532,5224471 
1684327310542,5225621 
1684327310552,5226536 
1684327310562,5227581 
1684327310572,5228676 
1684327310583,5229423 
1684327310592,5230151 
1684327310603,5230663 
1684327310612,5231087 
1684327310622,5231444 
1684327310632,5231775 
1684327310642,5231770 
1684327310652,5232469 
1684327310662,5233177 
1684327310672,5233942 
1684327310683,5234827 
1684327310692,5235192 
1684327310702,5235015 
1684327310712,5234728 
1684327310722,5233409 
1684327310732,5232240 
1684327310742,5230810 
1684327310752,5229102 
1684327310762,5227141 
1684327310772,5224547 
1684327310783,5221624 
1684327310792,5218232 
1684327310802,5215035 
1684327310812,5212866 
1684327310822,5210355 
1684327310832,5207892 
1684327310842,5206277 
1684327310852,5204931 
1684327310862,5204416 
1684327310872,5203523 
1684327310883,5202644 
1684327310892,5201803 
1684327310902,5200446 
1684327310912,5199165 
1684327310922,5198177 
1684327310932,5197065 
1684327310942,5196433 
1684327310952,5195618 
1684327310963,5194939 
1684327310972,5194343 
1684327310983,5193563 
1684327310992,5193120 
1684327311002,5192169 
1684327311012,5191471 
1684327311022,5190703 
1684327311032,5190229 
1684327311043,5189908 
1684327311052,5189155 
1684327311062,5188670 
1684327311072,5187965 
1684327311084,5187127 
1684327311092,5186187 
1684327311102,5185247 
1684327311112,5184703 
1684327311123,5184160 
1684327311132,5183520 
1684327311143,5183315 
1684327311152,5182954 
1684327311163,5182680 
1684327311172,5182138 
1684327311183,5181676 
1684327311192,5180996 
1684327311203,5180271 
1684327311212,5179684 
1684327311222,5178973 
1684327311232,5178124 
1684327311243,5178035 
1684327311252,5177830 
1684327311263,5177683 
1684327311272,5177651 
1684327311284,5177515 
1684327311292,5176862 
1684327311303,5176223 
1684327311312,5175426 
1684327311323,5174771 
1684327311332,5174334 
1684327311343,5173953 
1684327311352,5173353 
1684327311364,5172745 
1684327311372,5171653 
1684327311384,5170881 
1684327311392,5169954 
1684327311403,5168661 
1684327311412,5167230 
1684327311423,5165658 
1684327311432,5164502 
1684327311443,5163175 
1684327311452,5161769 
1684327311463,5160574 
1684327311472,5159591 
1684327311484,5159474 
1684327311492,5159798 
1684327311503,5162051 
1684327311512,5164594 
1684327311523,5164348 
1684327311532,5161996 
1684327311542,5159365 
1684327311552,5157968 
1684327311563,5157904 
1684327311572,5158340 
1684327311584,5159271 
1684327311592,5159777 
1684327311603,5159773 
1684327311612,5159296 
1684327311623,5158462 
1684327311632,5157821 
1684327311643,5157879 
1684327311653,5158308 
1684327311663,5158818 
1684327311673,5159303 
1684327311684,5159649 
1684327311693,5159822 
1684327311703,5159897 
1684327311712,5160743 
1684327311723,5161889 
1684327311733,5163532 
1684327311743,5165726 
1684327311752,5168058 
1684327311763,5169425 
1684327311773,5170506 
1684327311784,5171319 
1684327311792,5172344 
1684327311803,5173750 
1684327311813,5176031 
1684327311823,5177312 
1684327311833,5178980 
1684327311843,5181044 
1684327311853,5183041 
1684327311863,5185125 
1684327311873,5187050 
1684327311884,5188842 
1684327311893,5190459 
1684327311903,5191562 
1684327311913,5192981 
1684327311923,5194214 
1684327311933,5195321 
1684327311943,5196342 
1684327311953,5197467 
1684327311963,5198216 
1684327311973,5198731 
1684327311984,5198762 
1684327311993,5198555 
1684327312003,5198235 
1684327312013,5197475 
1684327312023,5196969 
1684327312033,5196352 
1684327312043,5195585 
1684327312053,5195139 
1684327312063,5194704 
1684327312073,5194460 
1684327312084,5194367 
1684327312093,5194116 
1684327312103,5193894 
1684327312113,5193688 
1684327312123,5193605 
1684327312133,5193625 
1684327312143,5193785 
1684327312153,5194257 
1684327312163,5194945 
1684327312173,5196058 
1684327312184,5197189 
1684327312193,5198062 
1684327312203,5198266 
1684327312213,5197828 
1684327312223,5196863 
1684327312233,5194613 
1684327312243,5192348 
1684327312253,5189952 
1684327312263,5187624 
1684327312273,5186228 
1684327312284,5185375 
1684327312293,5184767 
1684327312303,5184463 
1684327312313,5184028 
1684327312323,5183686 
1684327312333,5183259 
1684327312343,5182388 
1684327312353,5182859 
1684327312365,5183474 
1684327312373,5184521 
1684327312384,5185981 
1684327312393,5187511 
1684327312403,5188917 
1684327312413,5190183 
1684327312423,5191163 
1684327312433,5192470 
1684327312443,5193397 
1684327312453,5193733 
1684327312463,5194137 
1684327312473,5193956 
1684327312484,5194293 
1684327312493,5194916 
1684327312503,5195354 
1684327312513,5195638 
1684327312524,5195665 
1684327312533,5195510 
1684327312543,5194955 
1684327312553,5194193 
1684327312563,5193604 
1684327312573,5193319 
1684327312584,5193339 
1684327312593,5194097 
1684327312604,5194667 
1684327312613,5195001 
1684327312623,5195186 
1684327312633,5194828 
1684327312644,5194879 
1684327312653,5195056 
1684327312663,5195118 
1684327312673,5195305 
1684327312685,5195192 
1684327312693,5195068 
1684327312703,5195084 
1684327312713,5194919 
1684327312724,5194891 
1684327312733,5194552 
1684327312743,5194068 
1684327312753,5193668 
1684327312764,5193586 
1684327312773,5193600 
1684327312784,5193113 
1684327312793,5192519 
1684327312804,5191969 
1684327312813,5191377 
1684327312824,5191329 
1684327312833,5191419 
1684327312844,5191306 
1684327312853,5191450 
1684327312863,5191501 
1684327312873,5191192 
1684327312885,5190704 
1684327312893,5190253 
1684327312903,5189898 
1684327312913,5189799 
1684327312924,5189718 
1684327312933,5189561 
1684327312944,5189317 
1684327312953,5188987 
1684327312964,5188628 
1684327312973,5188137 
1684327312985,5188165 
1684327312993,5188116 
1684327313004,5187597 
1684327313013,5187331 
1684327313024,5187095 
1684327313033,5186839 
1684327313044,5186665 
1684327313053,5186714 
1684327313064,5186903 
1684327313073,5187198 
1684327313085,5187212 
1684327313093,5187409 
1684327313104,5186817 
1684327313113,5186449 
1684327313124,5186154 
1684327313133,5185982 
1684327313144,5185819 
1684327313153,5185397 
1684327313164,5184748 
1684327313173,5184151 
1684327313185,5183473 
1684327313193,5182529 
1684327313204,5182091 
1684327313213,5182015 
1684327313224,5182029 
1684327313233,5182045 
1684327313244,5181261 
1684327313254,5180857 
1684327313264,5179860 
1684327313273,5178946 
1684327313285,5177426 
1684327313294,5175996 
1684327313304,5173878 
1684327313313,5171925 
1684327313324,5169662 
1684327313334,5169099 
1684327313344,5167823 
1684327313354,5166808 
1684327313365,5166022 
1684327313374,5165980 
1684327313385,5167326 
1684327313394,5168821 
1684327313404,5170171 
1684327313414,5171061 
1684327313424,5171380 
1684327313434,5170942 
1684327313444,5170654 
1684327313454,5171009 
1684327313464,5171365 
1684327313474,5172047 
1684327313485,5172414 
1684327313494,5172682 
1684327313504,5172865 
1684327313514,5172347 
1684327313524,5170899 
1684327313534,5169247 
1684327313544,5167141 
1684327313554,5166397 
1684327313564,5165952 
1684327313574,5165976 
1684327313585,5165643 
1684327313594,5165988 
1684327313604,5165587 
1684327313614,5165432 
1684327313624,5165181 
1684327313634,5164871 
1684327313644,5163851 
1684327313654,5162325 
1684327313664,5159638 
1684327313674,5157447 
1684327313686,5156543 
1684327313694,5157035 
1684327313704,5157370 
1684327313714,5157074 
1684327313724,5156497 
1684327313734,5155828 
1684327313744,5155330 
1684327313754,5154608 
1684327313764,5154141 
1684327313774,5153692 
1684327313785,5154035 
1684327313794,5155161 
1684327313804,5155352 
1684327313814,5155553 
1684327313824,5155483 
1684327313834,5155398 
1684327313844,5155560 
1684327313854,5155445 
1684327313864,5155529 
1684327313874,5155384 
1684327313885,5155733 
1684327313894,5156059 
1684327313904,5155859 
1684327313914,5155498 
1684327313924,5155151 
1684327313934,5155517 
1684327313944,5156314 
1684327313954,5156875 
1684327313965,5157607 
1684327313974,5158054 
1684327313985,5158653 
1684327313994,5158957 
1684327314004,5159491 
1684327314014,5159969 
1684327314024,5160812 
1684327314034,5162072 
1684327314044,5163822 
1684327314054,5164951 
1684327314064,5165207 
1684327314074,5164473 
1684327314086,5163562 
1684327314094,5162607 
1684327314104,5161428 
1684327314114,5161124 
1684327314124,5161658 
1684327314134,5161634 
1684327314144,5162942 
1684327314154,5164194 
1684327314164,5164390 
1684327314174,5163283 
1684327314185,5162033 
1684327314194,5160725 
1684327314205,5159806 
1684327314214,5159572 
1684327314224,5159380 
1684327314234,5159160 
1684327314244,5158334 
1684327314254,5157857 
1684327314264,5157726 
1684327314274,5157735 
1684327314285,5157426 
1684327314294,5156863 
1684327314304,5156183 
1684327314314,5155248 
1684327314325,5154395 
1684327314334,5153820 
1684327314345,5153101 
1684327314354,5152566 
1684327314365,5152160 
1684327314374,5152069 
1684327314386,5152029 
1684327314394,5152029 
1684327314405,5151972 
1684327314414,5152061 
1684327314425,5152040 
1684327314434,5152539 
1684327314445,5152781 
1684327314454,5153050 
1684327314464,5153291 
1684327314474,5153782 
1684327314486,5154020 
1684327314494,5154289 
1684327314505,5154998 
1684327314514,5155594 
1684327314525,5155927 
1684327314534,5156646 
1684327314545,5156674 
1684327314554,5156222 
1684327314565,5156164 
1684327314574,5155419 
1684327314586,5154748 
1684327314594,5154269 
1684327314605,5154204 
1684327314614,5154058 
1684327314625,5153591 
1684327314634,5153627 
1684327314645,5153526 
1684327314655,5153164 
1684327314665,5153187 
1684327314675,5153115 
1684327314686,5152688 
1684327314695,5152139 
1684327314705,5152025 
1684327314715,5152217 
1684327314725,5152009 
1684327314735,5151823 
1684327314745,5151997 
1684327314755,5152064 
1684327314765,5152015 
1684327314775,5152275 
1684327314786,5152374 
1684327314795,5152467 
1684327314805,5152317 
1684327314815,5152428 
1684327314825,5152686 
1684327314835,5152777 
1684327314845,5153218 
1684327314855,5152946 
1684327314865,5152593 
1684327314875,5152297 
1684327314886,5151580 
1684327314895,5151359 
1684327314905,5151073 
1684327314915,5151474 
1684327314925,5151484 
1684327314935,5151687 
1684327314945,5152159 
1684327314955,5152285 
1684327314965,5152777 
1684327314975,5153002 
1684327314986,5153121 
1684327314995,5153015 
1684327315005,5153135 
1684327315015,5153440 
1684327315025,5153499 
1684327315035,5153450 
1684327315045,5153459 
1684327315055,5153694 
1684327315065,5154328 
1684327315075,5154461 
1684327315086,5154852 
1684327315095,5155167 
1684327315105,5154868 
1684327315115,5154698 
1684327315125,5154047 
1684327315135,5153412 
1684327315145,5153267 
1684327315155,5153735 
1684327315165,5154499 
1684327315175,5154592 
1684327315186,5154256 
1684327315195,5153788 
1684327315205,5152974 
1684327315215,5152271 
1684327315225,5151891 
1684327315235,5151430 
1684327315245,5150607 
1684327315255,5149903 
1684327315265,5149283 
1684327315275,5148518 
1684327315286,5147705 
1684327315295,5147437 
1684327315305,5147627 
1684327315315,5147925 
1684327315325,5148664 
1684327315335,5149074 
1684327315345,5149173 
1684327315355,5149015 
1684327315365,5149113 
1684327315375,5148854 
1684327315386,5148285 
1684327315395,5147755 
1684327315405,5147212 
1684327315415,5146762 
1684327315425,5146673 
1684327315435,5146674 
1684327315445,5146571 
1684327315455,5146496 
1684327315465,5146346 
1684327315475,5146476 
1684327315486,5146463 
1684327315495,5146945 
1684327315505,5147334 
1684327315515,5147772 
1684327315525,5148092 
1684327315535,5148475 
1684327315545,5148949 
1684327315555,5149458 
1684327315566,5149691 
1684327315575,5149955 
1684327315586,5150370 
1684327315595,5150715 
1684327315605,5151195 
1684327315615,5152149 
1684327315625,5152275 
1684327315635,5152444 
1684327315646,5152511 
1684327315655,5152876 
1684327315666,5153073 
1684327315675,5153375 
1684327315687,5153711 
1684327315695,5153999 
1684327315706,5153796 
1684327315715,5153916 
1684327315726,5154281 
1684327315735,5154581 
1684327315745,5155000 
1684327315755,5155680 
1684327315766,5156543 
1684327315775,5157679 
1684327315786,5158688 
1684327315795,5158656 
1684327315806,5158434 
1684327315815,5157905 
1684327315826,5157764 
1684327315835,5158594 
1684327315846,5158862 
1684327315855,5159359 
1684327315865,5159338 
1684327315875,5159384 
1684327315887,5158920 
1684327315895,5158809 
1684327315906,5158916 
1684327315915,5159234 
1684327315926,5159386 
1684327315935,5159089 
1684327315946,5159150 
1684327315955,5159387 
1684327315966,5160093 
1684327315975,5161126 
1684327315987,5161912 
1684327315995,5162883 
1684327316006,5163984 
1684327316015,5164240 
1684327316026,5164522 
1684327316035,5164754 
1684327316046,5165128 
1684327316055,5165473 
1684327316066,5165747 
1684327316075,5166011 
1684327316087,5166377 
1684327316095,5166629 
1684327316106,5166998 
1684327316115,5167444 
1684327316126,5167782 
1684327316135,5168260 
1684327316146,5168698 
1684327316155,5169671 
1684327316166,5170521 
1684327316176,5171541 
1684327316187,5171904 
1684327316196,5172377 
1684327316206,5172488 
1684327316216,5172415 
1684327316226,5172349 
1684327316236,5172415 
1684327316246,5172234 
1684327316256,5172565 
1684327316266,5173702 
1684327316275,5174974 
1684327316287,5175561 
1684327316296,5175565 
1684327316306,5175434 
1684327316316,5175016 
1684327316326,5174641 
1684327316336,5174421 
1684327316346,5174719 
1684327316356,5175176 
1684327316366,5175243 
1684327316376,5175262 
1684327316387,5175463 
1684327316396,5176455 
1684327316406,5177581 
1684327316416,5178809 
1684327316426,5179472 
1684327316436,5179889 
1684327316446,5179872 
1684327316456,5179806 
1684327316466,5179148 
1684327316476,5178859 
1684327316487,5178546 
1684327316496,5178213 
1684327316506,5178009 
1684327316516,5177703 
1684327316526,5177673 
1684327316536,5177156 
1684327316546,5176526 
1684327316556,5174701 
1684327316566,5172791 
1684327316576,5170323 
1684327316587,5168005 
1684327316596,5166561 
1684327316606,5166085 
1684327316616,5165071 
1684327316626,5163393 
1684327316636,5162206 
1684327316646,5162109 
1684327316656,5163242 
1684327316666,5165216 
1684327316676,5167626 
1684327316687,5169487 
1684327316696,5170786 
1684327316706,5171425 
1684327316716,5170980 
1684327316726,5169870 
1684327316736,5168409 
1684327316746,5166969 
1684327316756,5165293 
1684327316766,5168586 
1684327316776,5178273 
1684327316787,5178284 
1684327316796,5172552 
1684327316806,5168056 
1684327316816,5167679 
1684327316826,5169084 
1684327316836,5168430 
1684327316847,5167864 
1684327316856,5167514 
1684327316866,5168131 
1684327316876,5168603 
1684327316887,5168829 
1684327316896,5168540 
1684327316906,5167458 
1684327316916,5166238 
1684327316926,5165638 
1684327316936,5165911 
1684327316946,5165679 
1684327316956,5164865 
1684327316966,5163829 
1684327316976,5162440 
1684327316987,5160566 
1684327316996,5158457 
1684327317006,5157513 
1684327317016,5157208 
1684327317026,5156392 
1684327317036,5155530 
1684327317046,5154176 
1684327317056,5152617 
1684327317066,5151927 
1684327317076,5151198 
1684327317088,5150168 
1684327317096,5149177 
1684327317106,5149108 
1684327317116,5148830 
1684327317126,5148766 
1684327317136,5148124 
1684327317146,5147363 
1684327317156,5147033 
1684327317166,5147832 
1684327317176,5148808 
1684327317187,5149737 
1684327317196,5150284 
1684327317207,5150272 
1684327317216,5149046 
1684327317226,5148100 
1684327317236,5147354 
1684327317246,5146603 
1684327317256,5146727 
1684327317266,5147541 
1684327317276,5148409 
1684327317287,5149244 
1684327317296,5149989 
1684327317306,5150976 
1684327317316,5152738 
1684327317327,5156166 
1684327317336,5156487 
1684327317346,5157186 
1684327317356,5157171 
1684327317367,5157175 
1684327317376,5156776 
1684327317388,5156923 
1684327317396,5157731 
1684327317407,5159056 
1684327317416,5159785 
1684327317426,5160063 
1684327317436,5160199 
1684327317447,5159834 
1684327317456,5159322 
1684327317467,5158738 
1684327317476,5158251 
1684327317488,5158131 
1684327317496,5158693 
1684327317507,5159218 
1684327317516,5159780 
1684327317527,5160203 
1684327317536,5160647 
1684327317547,5161259 
1684327317556,5162451 
1684327317567,5164420 
1684327317576,5166631 
1684327317588,5168347 
1684327317596,5170202 
1684327317607,5171566 
1684327317616,5171955 
1684327317627,5171760 
1684327317636,5171137 
1684327317647,5169935 
1684327317657,5167987 
1684327317667,5166421 
1684327317676,5165533 
1684327317688,5165253 
1684327317697,5165291 
1684327317707,5165444 
1684327317716,5165360 
1684327317727,5165344 
1684327317737,5164984 
1684327317747,5164249 
1684327317756,5163016 
1684327317767,5161381 
1684327317777,5159868 
1684327317788,5158181 
1684327317797,5156985 
1684327317807,5156016 
1684327317817,5155442 
1684327317827,5155353 
1684327317837,5155615 
1684327317847,5155756 
1684327317857,5156132 
1684327317867,5156116 
1684327317877,5156141 
1684327317888,5156235 
1684327317897,5156323 
1684327317907,5155890 
1684327317917,5155761 
1684327317927,5155852 
1684327317937,5155924 
1684327317947,5156982 
1684327317957,5157900 
1684327317967,5158192 
1684327317977,5158640 
1684327317988,5158683 
1684327317997,5158535 
1684327318007,5158418 
1684327318017,5158230 
1684327318027,5157876 
1684327318037,5157677 
1684327318047,5157381 
1684327318057,5157265 
1684327318067,5157105 
1684327318077,5157239 
1684327318088,5157092 
1684327318097,5156929 
1684327318107,5156604 
1684327318117,5156682 
1684327318127,5156388 
1684327318137,5156342 
1684327318147,5156006 
1684327318157,5156125 
1684327318167,5156138 
1684327318177,5156601 
1684327318188,5156856 
1684327318197,5157079 
1684327318208,5157087 
1684327318217,5157070 
1684327318227,5156616 
1684327318237,5156501 
1684327318247,5156224 
1684327318257,5155693 
1684327318267,5155253 
1684327318277,5154836 
1684327318288,5154411 
1684327318297,5153887 
1684327318307,5153538 
1684327318317,5153196 
1684327318327,5152717 
1684327318337,5152403 
1684327318347,5152155 
1684327318357,5151577 
1684327318367,5151435 
1684327318377,5151301 
1684327318388,5151255 
1684327318397,5151488 
1684327318407,5151965 
1684327318417,5152177 
1684327318427,5152499 
1684327318437,5152533 
1684327318447,5152438 
1684327318457,5151869 
1684327318467,5151524 
1684327318477,5151164 
1684327318488,5151112 
1684327318497,5150922 
1684327318507,5151084 
1684327318517,5150896 
1684327318528,5151523 
1684327318537,5151704 
1684327318547,5151728 
1684327318557,5151890 
1684327318567,5152106 
1684327318577,5151677 
1684327318588,5151707 
1684327318597,5151475 
1684327318608,5151296 
1684327318617,5150848 
1684327318627,5150557 
1684327318637,5150041 
1684327318648,5149787 
1684327318657,5149558 
1684327318667,5149323 
1684327318677,5148948 
1684327318689,5148422 
1684327318697,5148248 
1684327318708,5147830 
1684327318717,5147490 
1684327318728,5147247 
1684327318737,5146945 
1684327318747,5146786 
1684327318757,5146525 
1684327318768,5146532 
1684327318777,5146233 
1684327318788,5146125 
1684327318797,5145937 
1684327318808,5145726 
1684327318817,5145841 
1684327318828,5145605 
1684327318837,5144938 
1684327318848,5144726 
1684327318857,5144566 
1684327318868,5144290 
1684327318877,5144143 
1684327318889,5144162 
1684327318897,5144262 
1684327318908,5143980 
1684327318917,5143458 
1684327318928,5142568 
1684327318937,5141787 
1684327318948,5141367 
1684327318957,5141175 
1684327318968,5141312 
1684327318977,5141095 
1684327318989,5140924 
1684327318997,5140648 
1684327319008,5140684 
1684327319017,5140546 
1684327319028,5140269 
1684327319037,5140135 
1684327319048,5140323 
1684327319057,5140396 
1684327319068,5140679 
1684327319077,5140932 
1684327319089,5141250 
1684327319097,5141402 
1684327319108,5141889 
1684327319118,5142314 
1684327319128,5142749 
1684327319138,5143626 
1684327319148,5145222 
1684327319158,5147002 
1684327319168,5148114 
1684327319178,5149640 
1684327319189,5150321 
1684327319198,5151249 
1684327319208,5151817 
1684327319218,5151695 
1684327319228,5151163 
1684327319238,5150558 
1684327319248,5150097 
1684327319258,5149528 
1684327319268,5148855 
1684327319278,5147836 
1684327319289,5146151 
1684327319298,5145019 
1684327319308,5143976 
1684327319318,5143283 
1684327319328,5142469 
1684327319338,5141099 
