Timestamp,ppgIr 
1684327625592,5580102 
1684327625602,5580519 
1684327625612,5580740 
1684327625622,5581068 
1684327625633,5581163 
1684327625642,5581132 
1684327625652,5581027 
1684327625662,5580887 
1684327625674,5581157 
1684327625682,5581314 
1684327625692,5581390 
1684327625702,5581763 
1684327625713,5581890 
1684327625722,5581968 
1684327625733,5582290 
1684327625742,5582505 
1684327625754,5582535 
1684327625762,5582637 
1684327625774,5582655 
1684327625782,5582760 
1684327625793,5582895 
1684327625802,5583103 
1684327625813,5583539 
1684327625822,5583895 
1684327625833,5583971 
1684327625842,5584325 
1684327625853,5585090 
1684327625862,5585319 
1684327625874,5585546 
1684327625882,5585455 
1684327625893,5585500 
1684327625902,5585302 
1684327625913,5585252 
1684327625922,5585048 
1684327625933,5585017 
1684327625942,5584530 
1684327625953,5584322 
1684327625962,5584049 
1684327625973,5583613 
1684327625982,5583283 
1684327625993,5583023 
1684327626002,5582928 
1684327626013,5582667 
1684327626022,5582719 
1684327626033,5582716 
1684327626042,5582641 
1684327626053,5582705 
1684327626062,5582744 
1684327626074,5582568 
1684327626082,5582433 
1684327626093,5582378 
1684327626102,5582147 
1684327626113,5581885 
1684327626122,5581529 
1684327626133,5581127 
1684327626142,5580728 
1684327626153,5580446 
1684327626162,5579651 
1684327626173,5579297 
1684327626182,5579077 
1684327626194,5578544 
1684327626203,5578544 
1684327626213,5578104 
1684327626222,5577976 
1684327626233,5577590 
1684327626242,5577675 
1684327626253,5577568 
1684327626262,5577572 
1684327626274,5577647 
1684327626282,5577468 
1684327626293,5577339 
1684327626302,5576870 
1684327626314,5576504 
1684327626322,5576347 
1684327626334,5575873 
1684327626342,5575971 
1684327626354,5576093 
1684327626363,5576025 
1684327626374,5576210 
1684327626382,5576149 
1684327626394,5576188 
1684327626403,5576270 
1684327626413,5576265 
1684327626423,5576497 
1684327626434,5576521 
1684327626443,5576471 
1684327626453,5576493 
1684327626463,5576502 
1684327626474,5576868 
1684327626483,5577038 
1684327626493,5577141 
1684327626503,5577721 
1684327626513,5578038 
1684327626523,5578347 
1684327626533,5578585 
1684327626543,5578624 
1684327626553,5578686 
1684327626563,5578670 
1684327626574,5578862 
1684327626583,5578870 
1684327626594,5578969 
1684327626603,5579111 
1684327626613,5579303 
1684327626623,5579220 
1684327626634,5579579 
1684327626643,5579626 
1684327626653,5579384 
1684327626663,5579008 
1684327626680,5578584 
1684327626683,5578547 
1684327626693,5578494 
1684327626703,5578467 
1684327626713,5578457 
1684327626723,5578441 
1684327626733,5578476 
1684327626743,5578424 
1684327626753,5578562 
1684327626763,5578914 
1684327626774,5579128 
1684327626783,5579688 
1684327626793,5579841 
1684327626803,5580270 
1684327626813,5580694 
1684327626823,5580881 
1684327626833,5581054 
1684327626843,5580844 
1684327626853,5580346 
1684327626863,5579982 
1684327626874,5579805 
1684327626883,5580124 
1684327626893,5580453 
1684327626903,5580924 
1684327626913,5580868 
1684327626923,5580897 
1684327626933,5580662 
1684327626943,5580705 
1684327626953,5580962 
1684327626963,5581071 
1684327626974,5581131 
1684327626983,5580873 
1684327626993,5580682 
1684327627003,5580232 
1684327627013,5579670 
1684327627023,5579553 
1684327627034,5579541 
1684327627043,5579439 
1684327627054,5579276 
1684327627063,5579254 
1684327627074,5579329 
1684327627083,5579189 
1684327627093,5578718 
1684327627103,5578482 
1684327627114,5578010 
1684327627123,5577930 
1684327627133,5577589 
1684327627143,5577521 
1684327627153,5577304 
1684327627163,5577077 
1684327627174,5577450 
1684327627183,5577639 
1684327627193,5577814 
1684327627203,5578037 
1684327627213,5578206 
1684327627223,5578447 
1684327627234,5578867 
1684327627243,5579484 
1684327627253,5579745 
1684327627263,5580030 
1684327627275,5580412 
1684327627283,5580382 
1684327627294,5580557 
1684327627303,5580433 
1684327627313,5580547 
1684327627324,5580481 
1684327627334,5580367 
1684327627343,5580370 
1684327627354,5580417 
1684327627363,5580324 
1684327627374,5579980 
1684327627383,5579616 
1684327627395,5579201 
1684327627403,5579181 
1684327627414,5579333 
1684327627423,5579062 
1684327627434,5579017 
1684327627443,5578266 
1684327627453,5577981 
1684327627463,5577934 
1684327627475,5577601 
1684327627483,5577050 
1684327627493,5576619 
1684327627503,5576185 
1684327627514,5575983 
1684327627524,5576027 
1684327627534,5575944 
1684327627543,5576028 
1684327627554,5576210 
1684327627563,5576062 
1684327627574,5576149 
1684327627583,5575845 
1684327627594,5575830 
1684327627603,5575339 
1684327627613,5575045 
1684327627623,5574864 
1684327627634,5574589 
1684327627643,5574629 
1684327627654,5574372 
1684327627663,5574142 
1684327627674,5574218 
1684327627684,5574070 
1684327627693,5574463 
1684327627703,5574964 
1684327627714,5575398 
1684327627724,5575641 
1684327627733,5576106 
1684327627743,5576732 
1684327627754,5577231 
1684327627764,5577391 
1684327627774,5577558 
1684327627783,5577641 
1684327627794,5577757 
1684327627804,5577695 
1684327627814,5577902 
1684327627823,5578069 
1684327627834,5578033 
1684327627844,5578208 
1684327627855,5578643 
1684327627863,5579195 
1684327627875,5579914 
1684327627884,5580339 
1684327627894,5580818 
1684327627903,5581288 
1684327627914,5581562 
1684327627923,5581927 
1684327627934,5582050 
1684327627943,5582508 
1684327627954,5583077 
1684327627963,5583782 
1684327627974,5584180 
1684327627983,5584507 
1684327627994,5584972 
1684327628004,5585183 
1684327628014,5585261 
1684327628024,5585540 
1684327628034,5585638 
1684327628044,5585746 
1684327628054,5585676 
1684327628064,5585790 
1684327628075,5585667 
1684327628084,5585574 
1684327628094,5585962 
1684327628105,5585997 
1684327628114,5586162 
1684327628124,5585993 
1684327628134,5585798 
1684327628144,5585605 
1684327628154,5584934 
1684327628164,5584510 
1684327628175,5583798 
1684327628184,5583403 
1684327628194,5583332 
1684327628204,5583394 
1684327628214,5583657 
1684327628224,5583631 
1684327628234,5583567 
1684327628245,5583313 
1684327628254,5583128 
1684327628264,5583111 
1684327628275,5582688 
1684327628284,5582761 
1684327628294,5581967 
1684327628305,5581344 
1684327628314,5580937 
1684327628324,5580910 
1684327628334,5581365 
1684327628345,5582053 
1684327628354,5582564 
1684327628364,5582523 
1684327628375,5582161 
1684327628384,5581509 
1684327628394,5581173 
1684327628405,5580924 
1684327628414,5581134 
1684327628424,5581112 
1684327628434,5581574 
1684327628444,5582044 
1684327628454,5582427 
1684327628464,5582550 
1684327628475,5582503 
1684327628484,5582690 
1684327628494,5582532 
1684327628505,5582564 
1684327628515,5582960 
1684327628524,5583133 
1684327628534,5583302 
1684327628544,5582993 
1684327628554,5582930 
1684327628565,5582744 
1684327628575,5582785 
1684327628584,5582878 
1684327628594,5582967 
1684327628604,5582729 
1684327628614,5582521 
1684327628624,5582426 
1684327628634,5582096 
1684327628644,5581386 
1684327628654,5581167 
1684327628664,5581028 
1684327628675,5581273 
1684327628684,5581771 
1684327628694,5581706 
1684327628704,5581642 
1684327628714,5581239 
1684327628726,5580928 
1684327628734,5580648 
1684327628744,5580517 
1684327628754,5580284 
1684327628765,5580204 
1684327628775,5580300 
1684327628784,5580116 
1684327628794,5580357 
1684327628804,5580268 
1684327628814,5580439 
1684327628830,5580645 
1684327628835,5580909 
1684327628844,5580756 
1684327628854,5580171 
1684327628865,5579224 
1684327628876,5578376 
1684327628884,5577643 
1684327628894,5577287 
1684327628904,5577525 
1684327628915,5578147 
1684327628925,5578685 
1684327628934,5579234 
1684327628944,5579703 
1684327628954,5579693 
1684327628964,5579729 
1684327628975,5579277 
1684327628984,5579263 
1684327628994,5579515 
1684327629004,5579429 
1684327629014,5579509 
1684327629025,5579326 
1684327629035,5579102 
1684327629044,5578687 
1684327629054,5578720 
1684327629065,5578867 
1684327629077,5579143 
1684327629084,5579472 
1684327629094,5579308 
1684327629104,5578844 
1684327629115,5578700 
1684327629124,5578314 
